Timestamp,coolingload,Electric_power,HR_SYS/冷机1LDS出水温度 (°C),HR_SYS/冷机1LDS回水温度 (°C),HR_SYS/冷机1LQS出水温度 (°C),HR_SYS/冷机1LQS回水温度 (°C),HR_SYS/室外1温度 (°C),HR_SYS/室外1湿度 (%),HR_SYS/室外2温度 (°C),HR_SYS/室外2湿度 (%),HR_SYS/室外温度值 (°C),cop
2021-01-01 00:00:00+00:00,1492.8000000000002,275.45425229327316,13.6,16.5,28.8,26.5,20.73,34.72,20.1,39.63,20.4,5.419411708375561
2021-01-01 01:00:00+00:00,1468.8000000000002,246.54,13.6,16.4,29.0,26.8,20.73,35.34,20.06,39.89,20.4,5.957653930396691
2021-01-01 02:00:00+00:00,1468.8000000000002,275.45425229327316,13.6,16.5,28.8,26.5,20.59,34.25,19.91,39.38,20.2,5.332282902774668
2021-01-01 03:00:00+00:00,1464.0,275.45425229327316,13.6,16.4,28.5,26.3,20.38,33.67,19.73,39.32,20.1,5.314857141654488
2021-01-01 04:00:00+00:00,1485.6,276.32,13.5,16.4,28.9,26.6,20.26,35.43,19.5,41.17,19.9,5.3763752171395485
2021-01-01 05:00:00+00:00,1471.1999999999998,275.45425229327316,13.6,16.4,28.8,26.5,20.08,35.46,19.45,40.78,19.8,5.340995783334756
2021-01-01 06:00:00+00:00,1471.1999999999998,275.45425229327316,13.6,16.4,28.8,26.5,20.17,35.66,19.37,41.08,19.8,5.340995783334756
2021-01-01 07:00:00+00:00,1483.1999999999998,251.14,13.6,16.5,28.5,26.2,20.1,35.26,19.49,41.67,19.8,5.905869236282551
2021-01-01 08:00:00+00:00,1492.8000000000002,275.45425229327316,13.6,16.4,28.9,26.7,21.01,29.48,19.84,38.69,20.4,5.419411708375561
2021-01-01 09:00:00+00:00,1507.1999999999998,275.45425229327316,13.6,16.4,28.7,26.5,21.78,27.48,20.42,36.61,21.1,5.471688991736095
2021-01-01 10:00:00+00:00,1519.1999999999998,258.06,13.6,16.5,28.9,26.6,22.31,25.57,21.53,33.63,21.9,5.887003022552894
2021-01-01 11:00:00+00:00,1528.8000000000002,253.05142857142854,13.6,16.6,28.6,26.2,22.47,25.22,22.08,32.97,22.3,6.041459669406559
2021-01-01 12:00:00+00:00,1526.4,255.10444444444445,13.6,16.5,29.1,26.8,22.78,24.4,22.63,32.23,22.7,5.983431622777599
2021-01-01 13:00:00+00:00,1516.8000000000002,260.1485714285714,13.6,16.5,28.6,26.3,23.17,25.06,22.9,32.5,23.0,5.830514431313976
2021-01-01 14:00:00+00:00,1524.0,260.0675,13.6,16.5,29.0,26.6,22.53,26.15,23.07,33.18,22.8,5.860017110942351
2021-01-01 15:00:00+00:00,1512.0,255.82571428571433,13.6,16.5,28.7,26.4,22.66,26.97,23.07,33.63,22.9,5.910273735467226
2021-01-01 16:00:00+00:00,1533.6,257.84,13.6,16.5,28.8,26.4,22.93,30.19,22.74,38.48,22.8,5.947874650946323
2021-01-01 17:00:00+00:00,1516.8000000000002,254.45333333333335,13.6,16.4,28.8,26.6,22.72,35.01,22.4,43.74,22.6,5.961014462376861
2021-01-01 18:00:00+00:00,1516.8000000000002,254.9,13.5,16.4,28.7,26.4,22.51,38.3,22.17,46.3,22.3,5.95056885052962
2021-01-01 19:00:00+00:00,1507.1999999999998,250.93599999999998,13.6,16.4,28.9,26.6,22.24,42.74,22.13,49.08,22.2,6.006312366499825
2021-01-01 20:00:00+00:00,1507.1999999999998,243.95999999999998,13.5,16.4,28.6,26.3,21.92,44.76,21.62,52.54,21.8,6.17806197737334
2021-01-01 21:00:00+00:00,1492.8000000000002,249.48333333333332,13.6,16.4,29.1,26.8,21.67,47.47,21.42,54.66,21.5,5.983566036475383
2021-01-01 22:00:00+00:00,1492.8000000000002,252.28666666666666,13.6,16.4,28.7,26.4,21.49,50.06,21.15,58.34,21.3,5.91707845572497
2021-01-01 23:00:00+00:00,1471.1999999999998,250.83,13.6,16.4,28.7,26.4,21.28,52.42,20.85,61.6,21.1,5.86532711398158
2021-01-02 00:00:00+00:00,1480.8000000000002,253.57333333333335,13.6,16.4,28.7,26.5,21.08,54.49,20.68,63.44,20.9,5.839730781365023
2021-01-02 01:00:00+00:00,1476.0,252.70666666666668,13.6,16.4,28.7,26.5,20.87,56.18,20.43,65.83,20.7,5.8407639951458865
2021-01-02 02:00:00+00:00,1468.8000000000002,247.59000000000003,13.6,16.4,28.9,26.6,20.75,56.85,20.29,66.76,20.5,5.932388222464558
2021-01-02 03:00:00+00:00,1466.4,252.1,13.6,16.4,28.7,26.4,20.64,57.14,20.08,67.1,20.4,5.816739389131298
2021-01-02 04:00:00+00:00,1466.4,251.99333333333334,13.5,16.4,28.8,26.6,20.41,59.31,19.87,69.53,20.1,5.819201566178999
2021-01-02 05:00:00+00:00,1464.0,247.79000000000002,13.6,16.4,28.7,26.4,20.26,59.77,19.68,70.32,20.0,5.908228742079986
2021-01-02 06:00:00+00:00,1476.0,251.07999999999998,13.6,16.4,28.9,26.6,20.13,60.4,19.58,70.82,19.9,5.878604428867294
2021-01-02 07:00:00+00:00,1483.1999999999998,250.452,13.5,16.3,28.8,26.6,20.16,59.12,19.5,70.19,19.8,5.922092856116142
2021-01-02 08:00:00+00:00,1492.8000000000002,251.98000000000002,13.6,16.4,28.8,26.6,21.3,50.85,20.33,63.93,20.8,5.924279704738471
2021-01-02 09:00:00+00:00,1507.1999999999998,245.82999999999998,13.6,16.4,28.7,26.5,22.22,39.1,21.28,50.61,21.8,6.131066183948256
2021-01-02 10:00:00+00:00,1524.0,255.32666666666668,13.5,16.3,28.8,26.5,22.1,32.32,22.31,40.41,22.2,5.968824251285934
2021-01-02 11:00:00+00:00,1516.8000000000002,246.5,13.6,16.4,28.8,26.5,22.73,29.65,23.09,36.59,22.9,6.153346855983774
2021-01-02 12:00:00+00:00,1502.4,251.27999999999997,13.6,16.4,28.8,26.5,23.55,30.18,23.42,39.38,23.5,5.978987583572112
2021-01-02 13:00:00+00:00,1519.1999999999998,256.0133333333333,13.5,16.3,28.9,26.6,23.72,31.32,23.39,42.29,23.6,5.934065934065933
2021-01-02 14:00:00+00:00,1516.8000000000002,253.57999999999998,13.6,16.4,28.7,26.4,23.74,30.55,23.52,40.94,23.6,5.981544285826959
2021-01-02 15:00:00+00:00,1516.8000000000002,253.26,13.6,16.4,28.8,26.4,23.55,33.52,23.34,44.4,23.4,5.989102108505095
2021-01-02 16:00:00+00:00,1524.0,253.62,13.6,16.4,28.9,26.6,23.15,47.27,23.0,58.41,23.1,6.008989827300686
2021-01-02 17:00:00+00:00,1519.1999999999998,252.61333333333334,13.6,16.4,28.8,26.5,22.92,56.73,22.75,67.56,22.8,6.013934339702311
2021-01-02 18:00:00+00:00,1528.8000000000002,252.81,13.6,16.4,28.7,26.5,22.86,58.84,22.52,70.53,22.7,6.0472291444167565
2021-01-02 19:00:00+00:00,1524.0,253.57999999999998,13.6,16.4,28.7,26.5,22.67,61.35,22.35,72.84,22.5,6.009937692247023
2021-01-02 20:00:00+00:00,1516.8000000000002,252.24666666666667,13.6,16.4,28.8,26.5,22.53,61.14,22.36,71.41,22.4,6.013161720009515
2021-01-02 21:00:00+00:00,1507.1999999999998,252.42000000000002,13.6,16.4,28.7,26.5,22.3,61.68,21.98,72.62,22.1,5.971000713097218
2021-01-02 22:00:00+00:00,1504.8000000000002,253.01,13.6,16.5,28.5,26.4,21.94,63.7,21.87,72.73,21.9,5.947591004308131
2021-01-02 23:00:00+00:00,1504.8000000000002,254.08999999999997,13.6,16.4,28.9,26.6,21.7,66.22,21.81,73.57,21.8,5.92231099216813
2021-01-03 00:00:00+00:00,1485.6,251.31,13.6,16.5,28.8,26.5,21.87,64.65,21.62,74.77,21.7,5.911424137519398
2021-01-03 01:00:00+00:00,1497.6,254.14999999999998,13.5,16.4,28.8,26.4,21.51,66.54,21.33,76.29,21.4,5.892583120204604
2021-01-03 02:00:00+00:00,1485.6,253.63333333333333,13.6,16.4,29.0,26.6,21.47,66.08,21.15,76.67,21.3,5.857274280457353
2021-01-03 03:00:00+00:00,1483.1999999999998,251.18666666666664,13.5,16.4,28.7,26.4,21.27,67.18,20.92,78.09,21.1,5.904772015499761
2021-01-03 04:00:00+00:00,1480.8000000000002,254.02,13.6,16.4,28.7,26.5,21.16,67.15,20.73,78.95,20.9,5.829462247067161
2021-01-03 05:00:00+00:00,1483.1999999999998,254.38,13.6,16.4,28.9,26.6,20.8,69.57,20.54,79.56,20.7,5.830647063448383
2021-01-03 06:00:00+00:00,1492.8000000000002,252.47,13.6,16.4,28.7,26.3,20.71,70.37,20.35,81.23,20.5,5.912781716639602
2021-01-03 07:00:00+00:00,1502.4,251.17333333333332,13.5,16.4,28.8,26.5,20.98,68.02,20.45,80.35,20.7,5.981526701348339
2021-01-03 08:00:00+00:00,1509.6,252.88,13.6,16.4,28.9,26.7,21.83,62.41,21.13,76.05,21.5,5.969629863967099
2021-01-03 09:00:00+00:00,1514.4,249.6933333333333,13.6,16.5,28.8,26.5,22.23,57.47,21.9,68.2,22.1,6.065039782132751
2021-01-03 10:00:00+00:00,1516.8000000000002,252.6,13.6,16.4,28.7,26.5,22.43,51.75,22.53,60.0,22.5,6.0047505938242285
2021-01-03 11:00:00+00:00,1528.8000000000002,254.56,13.5,16.4,28.8,26.5,23.24,44.97,23.5,52.82,23.4,6.005656819610309
2021-01-03 12:00:00+00:00,1507.1999999999998,253.3133333333333,13.6,16.4,28.8,26.6,23.9,40.97,24.37,47.86,24.1,5.94994341658552
2021-01-03 13:00:00+00:00,1516.8000000000002,253.77,13.6,16.5,28.8,26.6,24.42,38.59,24.91,45.56,24.7,5.977065847026836
2021-01-03 14:00:00+00:00,1528.8000000000002,252.32666666666668,13.6,16.5,28.7,26.4,24.78,42.1,24.73,52.25,24.8,6.058812650268171
2021-01-03 15:00:00+00:00,1524.0,253.97,13.6,16.5,28.8,26.5,24.39,47.6,24.28,57.97,24.3,6.000708745127377
2021-01-03 16:00:00+00:00,1531.1999999999998,255.04666666666665,13.6,16.5,28.8,26.6,23.89,60.98,23.74,71.97,23.8,6.00360718299919
2021-01-03 17:00:00+00:00,1538.3999999999999,255.01,13.6,16.5,28.8,26.5,23.6,67.51,23.44,77.8,23.5,6.032704599819614
2021-01-03 18:00:00+00:00,1543.1999999999998,254.42,13.6,16.5,28.9,26.6,23.57,69.17,23.29,80.62,23.4,6.065560883578335
2021-01-03 19:00:00+00:00,1533.6,254.93,13.5,16.4,28.9,26.6,23.75,67.93,23.34,80.92,23.5,6.015769034636959
2021-01-03 20:00:00+00:00,1536.0,254.67000000000002,13.5,16.4,28.7,26.4,23.72,67.54,23.56,78.45,23.6,6.0313346683943925
2021-01-03 21:00:00+00:00,1521.6,255.0,13.6,16.4,28.9,26.5,23.34,68.56,23.31,77.89,23.3,5.9670588235294115
2021-01-03 22:00:00+00:00,1507.1999999999998,255.52,13.6,16.5,28.9,26.7,23.33,69.78,23.21,80.04,23.3,5.898559799624294
2021-01-03 23:00:00+00:00,1492.8000000000002,251.17,13.6,16.4,28.7,26.4,23.39,69.22,23.28,79.3,23.3,5.943384958394714
2021-01-04 00:00:00+00:00,1507.1999999999998,255.28,13.6,16.4,28.9,26.7,23.37,69.45,23.32,78.88,23.3,5.904105296145408
2021-01-04 01:00:00+00:00,1504.8000000000002,255.5,13.5,16.4,28.7,25.7,23.31,69.58,23.26,78.79,23.3,5.889628180039139
2021-01-04 02:00:00+00:00,1495.1999999999998,255.19,13.5,16.4,28.8,26.5,23.19,70.47,23.18,79.48,23.2,5.859163760335436
2021-01-04 03:00:00+00:00,1492.8000000000002,254.88,13.6,16.4,28.9,26.7,23.05,71.52,23.17,79.26,23.1,5.856873822975519
2021-01-04 04:00:00+00:00,1485.6,253.87333333333333,13.5,16.4,28.7,26.5,23.22,68.94,23.12,78.59,23.2,5.8517370867361675
2021-01-04 05:00:00+00:00,1497.6,254.79,13.5,16.4,28.9,26.6,23.03,71.12,23.07,79.36,23.1,5.877781702578594
2021-01-04 06:00:00+00:00,1497.6,255.03,13.6,16.4,28.8,26.6,23.12,68.85,23.0,78.35,23.1,5.872250323491354
2021-01-04 07:00:00+00:00,1509.6,254.65333333333334,13.6,16.4,28.8,26.4,22.96,71.0,23.05,79.2,23.0,5.928059060683805
2021-01-04 08:00:00+00:00,1528.8000000000002,256.7866666666667,13.5,16.4,28.8,26.5,23.15,68.93,23.07,78.33,23.1,5.953580144348098
2021-01-04 09:00:00+00:00,1543.1999999999998,255.59,13.5,16.4,28.8,26.5,23.22,60.07,23.35,68.5,23.3,6.037794905903986
2021-01-04 10:00:00+00:00,1550.3999999999999,256.48,13.6,16.5,28.8,26.5,23.23,52.07,23.72,58.53,23.5,6.044915782907048
2021-01-04 11:00:00+00:00,1540.8000000000002,256.36,13.6,16.5,28.8,26.6,23.57,51.19,24.29,56.23,23.9,6.010298018411609
2021-01-04 12:00:00+00:00,1528.8000000000002,257.32,13.5,16.4,28.9,26.6,24.36,45.09,24.66,52.57,24.5,5.9412404787812845
2021-01-04 13:00:00+00:00,1531.1999999999998,254.78666666666672,13.5,16.4,28.8,26.5,24.72,42.84,24.84,51.47,24.8,6.009733633366475
2021-01-04 14:00:00+00:00,1540.8000000000002,255.47,13.6,16.4,28.8,26.5,25.1,41.61,25.17,50.62,25.1,6.031236544408346
2021-01-04 15:00:00+00:00,1543.1999999999998,258.0933333333333,13.6,16.5,29.0,26.6,25.2,42.33,25.17,52.0,25.2,5.979232319057705
2021-01-04 16:00:00+00:00,1533.6,255.18,13.6,16.5,28.6,26.5,24.65,49.75,24.55,59.56,24.6,6.0098753820832345
2021-01-04 17:00:00+00:00,1562.3999999999999,256.91333333333336,13.6,16.5,28.9,26.5,24.31,57.96,24.14,67.84,24.2,6.08142823779744
2021-01-04 18:00:00+00:00,1545.6000000000001,255.8,13.6,16.5,28.8,26.5,24.07,67.51,23.86,78.62,24.0,6.042220484753714
2021-01-04 19:00:00+00:00,1543.1999999999998,255.97333333333333,13.6,16.5,28.8,26.5,24.22,66.56,23.75,79.58,24.0,6.028752995103656
2021-01-04 20:00:00+00:00,1543.1999999999998,257.27,13.6,16.5,28.9,26.6,24.32,64.04,24.02,75.46,24.2,5.998367473860147
2021-01-04 21:00:00+00:00,1524.0,252.78,13.6,16.5,28.9,26.5,24.31,64.26,24.1,74.89,24.2,6.0289579871825305
2021-01-04 22:00:00+00:00,1519.1999999999998,255.91333333333333,13.6,16.5,28.8,26.5,24.26,64.86,24.03,75.64,24.1,5.936384713574908
2021-01-04 23:00:00+00:00,1514.4,256.0466666666667,13.6,16.5,28.8,26.4,24.23,66.68,23.93,78.34,24.1,5.914546827401255
2021-01-05 00:00:00+00:00,1516.8000000000002,256.62,13.6,16.5,28.8,26.5,24.19,66.29,23.98,76.98,24.1,5.910685059621231
2021-01-05 01:00:00+00:00,1512.0,254.5,13.6,16.5,28.9,26.6,24.17,65.9,24.02,76.07,24.1,5.94106090373281
2021-01-05 02:00:00+00:00,1504.8000000000002,254.45999999999998,13.6,16.5,28.9,26.5,24.1,67.03,23.96,77.03,24.0,5.913699599151145
2021-01-05 03:00:00+00:00,1500.0,255.23,13.6,16.5,28.9,26.6,23.95,68.87,23.83,78.7,23.9,5.877052070681346
2021-01-05 04:00:00+00:00,1500.0,255.47333333333333,13.6,16.5,28.7,26.5,23.9,69.11,23.56,80.75,23.7,5.87145429399024
2021-01-05 05:00:00+00:00,1502.4,256.96999999999997,13.6,16.5,28.9,26.6,23.56,72.8,23.58,81.4,23.6,5.8465968790131155
2021-01-05 06:00:00+00:00,1507.1999999999998,254.90999999999997,13.6,16.5,28.8,26.5,23.65,71.29,23.55,80.93,23.6,5.912675061786513
2021-01-05 07:00:00+00:00,1521.6,254.88,13.6,16.5,28.8,26.5,23.25,74.62,23.48,81.13,23.4,5.9698681732580035
2021-01-05 08:00:00+00:00,1528.8000000000002,255.89,13.6,16.5,28.9,26.5,23.68,71.48,23.71,79.74,23.7,5.974442143108368
2021-01-05 09:00:00+00:00,1548.0,257.23,13.6,16.5,28.9,26.5,23.64,62.75,24.1,68.81,23.9,6.017960580025657
2021-01-05 10:00:00+00:00,1543.1999999999998,256.18,13.6,16.5,28.7,26.4,24.49,48.72,24.92,55.28,24.7,6.023889452728549
2021-01-05 11:00:00+00:00,1540.8000000000002,258.53,13.6,16.5,29.0,26.7,25.23,38.42,25.65,45.29,25.4,5.959849920705529
2021-01-05 12:00:00+00:00,1528.8000000000002,256.2,13.6,16.5,28.8,26.4,25.45,39.63,26.14,45.31,25.8,5.9672131147541
2021-01-05 13:00:00+00:00,1550.3999999999999,257.1,13.6,16.5,28.9,26.5,25.97,41.12,26.02,50.08,26.0,6.030338389731621
2021-01-05 14:00:00+00:00,1531.1999999999998,256.57000000000005,13.6,16.5,28.8,26.5,25.57,45.44,25.45,56.08,25.5,5.967961959699106
2021-01-05 15:00:00+00:00,1548.0,256.9,13.6,16.5,28.8,26.4,25.34,48.07,25.15,58.57,25.2,6.0256909303230834
2021-01-05 16:00:00+00:00,1550.3999999999999,256.55,13.6,16.5,28.8,26.5,24.8,56.87,24.52,68.15,24.7,6.043266419801207
2021-01-05 17:00:00+00:00,1557.6000000000001,258.28,13.6,16.5,28.9,26.5,24.29,67.37,24.04,78.6,24.2,6.0306643952299845
2021-01-05 18:00:00+00:00,1557.6000000000001,256.09999999999997,13.6,16.5,28.9,26.5,24.35,65.81,23.84,78.71,24.1,6.081999219055058
2021-01-05 19:00:00+00:00,1540.8000000000002,254.0666666666667,13.6,16.5,28.9,26.6,24.48,62.45,24.07,74.35,24.3,6.064549986880084
2021-01-05 20:00:00+00:00,1540.8000000000002,257.21,13.6,16.5,29.0,26.6,24.33,62.47,24.05,72.96,24.2,5.990435830644222
2021-01-05 21:00:00+00:00,1536.0,255.86,13.5,16.5,28.9,26.5,24.1,64.62,23.88,74.77,24.0,6.003283045415461
2021-01-05 22:00:00+00:00,1524.0,256.4666666666667,13.5,16.5,28.8,26.4,23.87,65.68,23.58,76.35,23.7,5.942292695606966
2021-01-05 23:00:00+00:00,1528.8000000000002,257.47,13.5,16.4,29.0,26.6,23.78,66.72,23.43,77.84,23.6,5.93777915873694
2021-01-06 00:00:00+00:00,1509.6,253.69333333333336,13.6,16.5,28.7,26.4,23.63,67.2,23.14,79.36,23.4,5.950491406948021
2021-01-06 01:00:00+00:00,1516.8000000000002,255.85999999999999,13.6,16.5,29.0,26.7,23.38,68.36,22.92,80.43,23.2,5.9282420073477695
2021-01-06 02:00:00+00:00,1509.6,254.95000000000002,13.5,16.5,28.7,26.4,23.2,68.69,22.75,80.45,23.0,5.92116101196313
2021-01-06 03:00:00+00:00,1509.6,255.07,13.5,16.4,29.0,26.6,23.15,57.01,22.59,67.61,22.9,5.918375347943702
2021-01-06 04:00:00+00:00,1492.8000000000002,255.57333333333335,13.6,16.5,28.8,26.5,22.79,56.57,22.5,64.89,22.6,5.840984974958264
2021-01-06 05:00:00+00:00,1500.0,255.54000000000002,13.6,16.5,28.8,26.4,22.81,59.11,22.26,70.12,22.5,5.869922517022775
2021-01-06 06:00:00+00:00,1509.6,256.49333333333334,13.6,16.4,29.0,26.6,22.6,62.14,22.35,71.76,22.5,5.885533087279721
2021-01-06 07:00:00+00:00,1524.0,256.17333333333335,13.5,16.4,28.7,26.4,22.62,63.02,22.4,71.51,22.5,5.949096965596211
2021-01-06 08:00:00+00:00,1521.6,251.02399999999997,13.6,16.5,28.8,26.5,22.73,61.96,22.57,69.87,22.6,6.0615718018994205
2021-01-06 09:00:00+00:00,1555.1999999999998,252.66,13.6,16.5,28.9,26.5,22.61,60.11,22.7,67.32,22.7,6.15530752790311
2021-01-06 10:00:00+00:00,1540.8000000000002,256.15333333333336,13.6,16.5,28.7,26.4,22.43,57.67,22.84,63.16,22.6,6.015147177471826
2021-01-06 11:00:00+00:00,1540.8000000000002,255.36,13.5,16.5,29.0,26.6,23.08,55.2,23.54,60.51,23.3,6.033834586466166
2021-01-06 12:00:00+00:00,1531.1999999999998,254.39999999999998,13.6,16.5,28.7,26.5,24.02,52.59,24.25,59.58,24.1,6.018867924528302
2021-01-06 13:00:00+00:00,1538.3999999999999,255.26666666666665,13.6,16.5,28.9,26.5,24.13,52.65,24.6,58.4,24.4,6.026638809088535
2021-01-06 14:00:00+00:00,1540.8000000000002,255.68,13.6,16.5,28.9,26.6,24.3,53.49,24.3,62.41,24.3,6.0262828535669595
2021-01-06 15:00:00+00:00,1545.6000000000001,256.1,13.6,16.5,28.8,26.5,24.02,59.16,23.84,69.74,23.9,6.035142522452167
2021-01-06 16:00:00+00:00,1562.3999999999999,255.98,13.6,16.5,28.9,26.6,23.69,64.06,23.47,74.8,23.6,6.103601843894054
2021-01-06 17:00:00+00:00,1555.1999999999998,258.0133333333333,13.6,16.5,28.8,26.5,23.62,63.96,23.42,74.39,23.5,6.027595473102165
2021-01-06 18:00:00+00:00,1548.0,254.76,13.6,16.5,28.8,26.5,23.73,62.75,23.4,73.48,23.6,6.076307112576543
2021-01-06 19:00:00+00:00,1540.8000000000002,257.96000000000004,13.6,16.5,28.8,26.6,23.74,63.61,23.58,73.21,23.7,5.973019072724453
2021-01-06 20:00:00+00:00,1548.0,256.78,13.5,16.5,28.8,26.5,23.6,64.41,23.41,73.9,23.5,6.028506893060208
2021-01-06 21:00:00+00:00,1533.6,256.61,13.5,16.4,28.9,26.6,23.4,65.56,23.16,75.42,23.3,5.976384396555083
2021-01-06 22:00:00+00:00,1521.6,256.6066666666667,13.6,16.5,28.8,26.5,23.22,66.43,22.94,76.63,23.1,5.929697851445792
2021-01-06 23:00:00+00:00,1507.1999999999998,256.91,13.6,16.4,28.8,26.6,23.1,66.98,22.81,77.16,23.0,5.866645907127008
2021-01-07 00:00:00+00:00,1514.4,254.76799999999997,13.6,16.5,28.9,26.4,22.95,67.72,22.63,78.05,22.8,5.944231614645482
2021-01-07 01:00:00+00:00,1504.8000000000002,255.6866666666667,13.6,16.5,28.8,26.4,22.82,68.67,22.38,80.29,22.6,5.885328396735588
2021-01-07 02:00:00+00:00,1514.4,255.04666666666665,13.5,16.5,28.9,26.6,22.71,68.93,22.28,80.13,22.5,5.937736884753118
2021-01-07 03:00:00+00:00,1500.0,256.18,13.6,16.5,28.8,26.6,22.61,66.59,21.94,78.34,22.3,5.85525802170349
2021-01-07 04:00:00+00:00,1495.1999999999998,255.61,13.6,16.4,28.7,26.4,22.5,60.9,21.89,72.1,22.2,5.849536403114118
2021-01-07 05:00:00+00:00,1500.0,254.10666666666665,13.5,16.4,28.9,26.5,22.37,59.78,21.8,71.09,22.1,5.9030328470983315
2021-01-07 06:00:00+00:00,1502.4,253.58,13.6,16.5,28.9,26.6,22.2,60.18,21.6,71.49,21.9,5.924757472986829
2021-01-07 07:00:00+00:00,1524.0,255.20666666666662,13.5,16.4,28.9,26.6,22.26,60.1,21.64,71.24,22.0,5.971630835140149
2021-01-07 08:00:00+00:00,1524.0,254.84666666666666,13.5,16.4,28.8,26.5,22.49,58.05,21.85,69.61,22.2,5.980066445182724
2021-01-07 09:00:00+00:00,1536.0,254.74,13.6,16.5,28.8,26.5,22.78,56.07,22.17,67.77,22.5,6.029677318049776
2021-01-07 10:00:00+00:00,1548.0,256.24666666666667,13.6,16.4,28.8,26.6,23.12,54.81,22.6,65.5,22.9,6.041054192574863
2021-01-07 11:00:00+00:00,1538.3999999999999,255.54,13.6,16.5,28.8,26.5,23.48,52.06,22.93,63.45,23.2,6.020192533458558
2021-01-07 12:00:00+00:00,1524.0,256.58,13.5,16.4,28.9,26.6,23.76,49.69,23.06,62.26,23.4,5.939667939823837
2021-01-07 13:00:00+00:00,1524.0,252.33999999999997,13.6,16.4,28.8,26.5,23.86,50.04,23.39,61.01,23.6,6.039470555599588
2021-01-07 14:00:00+00:00,1543.1999999999998,258.67999999999995,13.5,16.4,28.9,26.5,23.67,50.35,23.32,60.72,23.5,5.965671872583888
2021-01-07 15:00:00+00:00,1540.8000000000002,253.365,13.6,16.4,28.8,26.5,23.29,51.47,22.82,62.28,23.1,6.0813450950210175
2021-01-07 16:00:00+00:00,1540.8000000000002,255.76,13.6,16.5,28.9,26.5,22.66,53.46,22.14,64.47,22.4,6.024397873005944
2021-01-07 17:00:00+00:00,1533.6,254.98000000000002,13.6,16.5,28.8,26.5,22.15,54.89,21.57,66.07,21.9,6.0145893795591805
2021-01-07 18:00:00+00:00,1536.0,256.53999999999996,13.6,16.4,29.0,26.7,21.7,55.96,21.06,67.23,21.4,5.987370390582366
2021-01-07 19:00:00+00:00,1524.0,254.16,13.6,16.4,28.8,26.4,21.61,55.48,20.89,67.19,21.2,5.996222851746931
2021-01-07 20:00:00+00:00,1524.0,253.86,13.6,16.4,28.9,26.6,21.44,55.41,20.75,66.44,21.1,6.003308910423067
2021-01-07 21:00:00+00:00,1516.8000000000002,255.38000000000002,13.5,16.4,28.8,26.6,21.3,55.54,20.59,66.13,20.9,5.939384446706868
2021-01-07 22:00:00+00:00,1497.6,252.38666666666668,13.6,16.4,28.9,26.5,20.99,56.17,20.35,66.51,20.7,5.933752443340905
2021-01-07 23:00:00+00:00,1495.1999999999998,253.72666666666666,13.6,16.4,28.9,26.6,20.68,58.17,19.92,68.9,20.3,5.8929556740849725
2021-01-08 00:00:00+00:00,1488.0,251.22000000000003,13.6,16.4,28.9,26.6,20.41,59.44,19.63,71.07,20.0,5.923095294960592
2021-01-08 01:00:00+00:00,1492.8000000000002,253.58499999999998,13.6,16.4,28.7,26.6,20.2,61.94,19.42,73.42,19.8,5.886783524262083
2021-01-08 02:00:00+00:00,1483.1999999999998,251.67000000000002,13.6,16.4,28.7,26.4,20.02,64.15,19.19,76.03,19.6,5.893431875074501
2021-01-08 03:00:00+00:00,1483.1999999999998,256.11,13.6,16.5,28.8,26.5,19.93,62.58,19.04,75.25,19.5,5.791261567295302
2021-01-08 04:00:00+00:00,1478.4,253.00666666666666,13.6,16.4,28.7,26.5,19.76,62.81,18.84,75.17,19.3,5.8433242865800645
2021-01-08 05:00:00+00:00,1483.1999999999998,251.815,13.5,16.4,28.8,26.5,19.65,61.65,18.71,73.89,19.2,5.890038321783849
2021-01-08 06:00:00+00:00,1483.1999999999998,250.55999999999997,13.5,16.4,28.7,26.5,19.67,60.5,18.82,72.51,19.2,5.919540229885057
2021-01-08 07:00:00+00:00,1495.1999999999998,255.29000000000002,13.5,16.4,28.7,26.4,19.6,59.26,18.76,70.53,19.2,5.856868659171921
2021-01-08 08:00:00+00:00,1507.1999999999998,253.05,13.5,16.4,28.9,26.6,19.7,57.25,18.9,67.96,19.3,5.956135151155897
2021-01-08 09:00:00+00:00,1521.6,252.46666666666667,13.5,16.3,28.8,26.5,19.88,54.5,19.12,65.56,19.5,6.026934248745708
2021-01-08 10:00:00+00:00,1521.6,251.69999999999996,13.5,16.4,28.7,26.5,20.07,52.69,19.4,62.73,19.7,6.045292014302742
2021-01-08 11:00:00+00:00,1512.0,251.60666666666668,13.6,16.4,29.0,26.7,20.37,50.2,19.69,60.03,20.0,6.009379719668265
2021-01-08 12:00:00+00:00,1483.1999999999998,249.74,13.6,16.4,28.6,26.3,20.37,49.74,19.7,59.05,20.0,5.93897653559702
2021-01-08 13:00:00+00:00,1500.0,254.99,13.6,16.4,28.9,26.6,20.5,46.63,19.83,55.95,20.2,5.8825836307306165
2021-01-08 14:00:00+00:00,1509.6,251.285,13.6,16.4,28.8,26.6,20.54,44.4,19.88,53.09,20.2,6.007521340310802
2021-01-08 15:00:00+00:00,1512.0,253.36666666666667,13.5,16.3,28.6,26.3,20.56,42.6,19.94,50.01,20.3,5.967635837389817
2021-01-08 16:00:00+00:00,1528.8000000000002,254.365,13.5,16.4,28.8,26.6,20.45,41.25,19.87,48.61,20.2,6.01026084563521
